category	term	number_of_genes	number_of_genes_in_background	ncbiTaxonId	inputGenes	preferredNames	p_value	fdr	description	-log10(fdr)	Enrichment	GO_score
Process	GO:0002697	9	418	9606	NECTIN2,HERC5,PML,DTX3L,F2,STAT1,IFIT1,DDX58,HLA-B	PVRL2,HERC5,PML,DTX3L,F2,STAT1,IFIT1,DDX58,HLA-B	0.00028	0.0309	Regulation of immune effector process	1.5100415205751654	0.6340962233282709	0.9575116252655917
Process	GO:0080090	47	6032	9606	PSME2,PSMD10,OAS3,EIF2AK2,NMI,TRIM21,PHC2,OASL,SP110,HERC5,PML,LPCAT1,NSMCE2,DTX3L,FABP5,COX11,F2,NSD3,STAT2,OS9,BBX,TRIM25,PARP10,OAS2,SP100,WARS,STAT1,MPHOSPH8,CENPF,DDR2,IFI16,MLLT11,GBP1,EPHB2,PSMB9,PSMB8,CCDC22,DNAJC1,AGRN,ISG15,DDX58,IRF7,SERPINB7,SP140L,HELZ2,PARP14,NR2C2	PSME2,PSMD10,OAS3,EIF2AK2,NMI,TRIM21,PHC2,OASL,SP110,HERC5,PML,LPCAT1,NSMCE2,DTX3L,FABP5,COX11,F2,WHSC1L1,STAT2,OS9,BBX,TRIM25,PARP10,OAS2,SP100,WARS,STAT1,MPHOSPH8,CENPF,DDR2,IFI16,MLLT11,GBP1,EPHB2,PSMB9,PSMB8,CCDC22,DNAJC1,AGRN,ISG15,DDX58,IRF7,SERPINB7,SP140L,HELZ2,PARP14,NR2C2	0.0003	0.0319	Regulation of primary metabolic process	1.496209316942819	0.192666520737981	0.288269443391124
Process	GO:0051234	38	4479	9606	PSME2,PSMD10,APOL2,NECTIN2,LGALS3BP,PML,LPCAT1,ANO10,DTX3L,FABP5,F2,WASHC5,OS9,SLC25A22,HBA1,EHD3,MX2,TAP1,GRAMD1C,SLC25A29,CENPF,SLC30A1,QSOX1,IFIT1,SLC38A10,PSMB9,PSMB8,TAP2,CCDC22,HLA-C,SAMD9,GPR155,KIF20A,MX1,HLA-B,TAPBP,VPS52,ATP2C1	PSME2,PSMD10,APOL2,PVRL2,LGALS3BP,PML,LPCAT1,ANO10,DTX3L,FABP5,F2,KIAA0196,OS9,SLC25A22,HBA1,EHD3,MX2,TAP1,GRAMD1C,SLC25A29,CENPF,SLC30A1,QSOX1,IFIT1,SLC38A10,PSMB9,PSMB8,TAP2,CCDC22,HLA-C,SAMD9,GPR155,KIF20A,MX1,HLA-B,TAPBP,VPS52,ATP2C1	0.00032	0.0339	Establishment of localization	1.469800301796918	0.22963252983610352	0.3375139616554947
Process	GO:2000027	7	257	9606	PSME2,PSMD10,PML,LIMS2,STAT1,PSMB9,PSMB8	PSME2,PSMD10,PML,LIMS2,STAT1,PSMB9,PSMB8	0.00036	0.0377	Regulation of animal organ morphogenesis	1.4236586497942072	0.7361949123469436	1.0480902548972144
Process	GO:0046967	2	4	9606	TAP1,TAP2	TAP1,TAP2	0.00036	0.0383	Cytosol to endoplasmic reticulum transport	1.4168012260313771	2.0	2.8336024520627543
Process	GO:0006521	4	64	9606	PSME2,PSMD10,PSMB9,PSMB8	PSME2,PSMD10,PSMB9,PSMB8	0.00037	0.0386	Regulation of cellular amino acid metabolic process	1.413412695328245	1.0969100130080565	1.5503865380182575
Process	GO:0022603	15	1095	9606	PSME2,PSMD10,PML,ERAP1,F2,STAT2,LIMS2,SP100,JAK1,WARS,STAT1,GBP1,EPHB2,PSMB9,PSMB8	PSME2,PSMD10,PML,ERAP1,F2,STAT2,LIMS2,SP100,JAK1,WARS,STAT1,GBP1,EPHB2,PSMB9,PSMB8	0.00038	0.0394	Regulation of anatomical structure morphogenesis	1.4045037781744258	0.43770713554352525	0.6147613256047867
Process	GO:0006810	37	4353	9606	PSME2,PSMD10,APOL2,LGALS3BP,PML,LPCAT1,ANO10,DTX3L,FABP5,F2,WASHC5,OS9,SLC25A22,HBA1,EHD3,MX2,TAP1,GRAMD1C,SLC25A29,CENPF,SLC30A1,QSOX1,IFIT1,SLC38A10,PSMB9,PSMB8,TAP2,CCDC22,HLA-C,SAMD9,GPR155,KIF20A,MX1,HLA-B,TAPBP,VPS52,ATP2C1	PSME2,PSMD10,APOL2,LGALS3BP,PML,LPCAT1,ANO10,DTX3L,FABP5,F2,KIAA0196,OS9,SLC25A22,HBA1,EHD3,MX2,TAP1,GRAMD1C,SLC25A29,CENPF,SLC30A1,QSOX1,IFIT1,SLC38A10,PSMB9,PSMB8,TAP2,CCDC22,HLA-C,SAMD9,GPR155,KIF20A,MX1,HLA-B,TAPBP,VPS52,ATP2C1	0.00038	0.0396	Transport	1.4023048140744876	0.23044305257357792	0.32315140199394854
Process	GO:0051090	9	437	9606	PSMD10,EIF2AK2,TRIM21,TRIM25,PARP10,SP100,DDR2,CCDC22,DDX58	PSMD10,EIF2AK2,TRIM21,TRIM25,PARP10,SP100,DDR2,CCDC22,DDX58	0.00039	0.0396	Regulation of dna-binding transcription factor activity	1.4023048140744876	0.6147910681328842	0.8621244744927398
Process	GO:0060334	3	26	9606	JAK1,STAT1,PARP14	JAK1,STAT1,PARP14	0.0004	0.0398	Regulation of interferon-gamma-mediated signaling pathway	1.4001169279263121	1.3631779024128257	1.9086084569432795
Process	GO:0048522	44	5579	9606	PSME2,PSMD10,EIF2AK2,NMI,NECTIN2,TRIM21,PML,NSMCE2,DTX3L,FABP5,F2,NSD3,STAT2,WASHC5,HBA1,TRIM25,LIMS2,EHD3,SP100,JAK1,WARS,STAT1,MPHOSPH8,DDR2,IFI16,MLLT11,IFIT5,EPHB2,PSMB9,PSMB8,ECE1,CCDC22,AGRN,ISG15,DDX58,IRF7,SERPINB7,CALCOCO2,HLA-B,HELZ2,PARP14,SSBP1,ATP2C1,NR2C2	PSME2,PSMD10,EIF2AK2,NMI,PVRL2,TRIM21,PML,NSMCE2,DTX3L,FABP5,F2,WHSC1L1,STAT2,KIAA0196,HBA1,TRIM25,LIMS2,EHD3,SP100,JAK1,WARS,STAT1,MPHOSPH8,DDR2,IFI16,MLLT11,IFIT5,EPHB2,PSMB9,PSMB8,ECE1,CCDC22,AGRN,ISG15,DDX58,IRF7,SERPINB7,CALCOCO2,HLA-B,HELZ2,PARP14,SSBP1,ATP2C1,NR2C2	0.00042	0.0411	Positive regulation of cellular process	1.3861581781239307	0.19792631073979944	0.2743571742978714
Process	GO:0019941	10	541	9606	PSME2,PSMD10,PML,DTX3L,OS9,TRIM25,DNAJB12,PSMB9,PSMB8,ISG15	PSME2,PSMD10,PML,DTX3L,OS9,TRIM25,DNAJB12,PSMB9,PSMB8,ISG15	0.00042	0.0412	Modification-dependent protein catabolic process	1.3851027839668655	0.5678327305574118	0.786506695922578
Process	GO:0009889	36	4210	9606	PSME2,PSMD10,EIF2AK2,NMI,TRIM21,PHC2,SP110,PML,LPCAT1,DTX3L,FABP5,F2,NSD3,STAT2,BBX,TRIM25,PARP10,SP100,STAT1,MPHOSPH8,CENPF,DDR2,IFI16,MLLT11,PSMB9,PSMB8,CCDC22,DNAJC1,AGRN,DDX58,IRF7,SERPINB7,SP140L,HELZ2,PARP14,NR2C2	PSME2,PSMD10,EIF2AK2,NMI,TRIM21,PHC2,SP110,PML,LPCAT1,DTX3L,FABP5,F2,WHSC1L1,STAT2,BBX,TRIM25,PARP10,SP100,STAT1,MPHOSPH8,CENPF,DDR2,IFI16,MLLT11,PSMB9,PSMB8,CCDC22,DNAJC1,AGRN,DDX58,IRF7,SERPINB7,SP140L,HELZ2,PARP14,NR2C2	0.00043	0.0416	Regulation of biosynthetic process	1.3809066693732572	0.23305040059560012	0.3218208524825735
Process	GO:0009056	22	2042	9606	PCK2,PSME2,PSMD10,SAMHD1,PML,DTX3L,ERAP1,FABP5,OS9,HBA1,TRIM25,OAS2,DNAJB12,IFI16,PSMB9,PSMB8,ECE1,SKIV2L,AGRN,ISG15,CALCOCO2,HELZ2	PCK2,PSME2,PSMD10,SAMHD1,PML,DTX3L,ERAP1,FABP5,OS9,HBA1,TRIM25,OAS2,DNAJB12,IFI16,PSMB9,PSMB8,ECE1,SKIV2L,AGRN,ISG15,CALCOCO2,HELZ2	0.00044	0.0418	Catabolic process	1.3788237182249647	0.33339693873529597	0.4596956067118216
Process	GO:0031324	26	2630	9606	PSMD10,EIF2AK2,TRIM21,PHC2,PML,LPCAT1,DTX3L,COX11,F2,OS9,PARP10,SP100,WARS,STAT1,MPHOSPH8,CENPF,QSOX1,IFI16,GBP1,EPHB2,DNAJC1,ISG15,IRF7,SERPINB7,PARP14,NR2C2	PSMD10,EIF2AK2,TRIM21,PHC2,PML,LPCAT1,DTX3L,COX11,F2,OS9,PARP10,SP100,WARS,STAT1,MPHOSPH8,CENPF,QSOX1,IFI16,GBP1,EPHB2,DNAJC1,ISG15,IRF7,SERPINB7,PARP14,NR2C2	0.00044	0.042	Negative regulation of cellular metabolic process	1.3767507096020994	0.2960475951450413	0.40758373669193065
Process	GO:0032897	3	27	9606	TRIM21,SP100,IFITM3	TRIM21,SP100,IFITM3	0.00044	0.042	Negative regulation of viral transcription	1.3767507096020994	1.3467874862246563	1.8541906273430233
Process	GO:0031329	13	875	9606	PSME2,PSMD10,TRIM21,PML,NSMCE2,DTX3L,OS9,QSOX1,IFI16,PSMB9,PSMB8,CCDC22,CALCOCO2	PSME2,PSMD10,TRIM21,PML,NSMCE2,DTX3L,OS9,QSOX1,IFI16,PSMB9,PSMB8,CCDC22,CALCOCO2	0.00046	0.0426	Regulation of cellular catabolic process	1.3705904008972811	0.4729652949485047	0.6482416932139718
Process	GO:0033209	5	125	9606	PSME2,PSMD10,STAT1,PSMB9,PSMB8	PSME2,PSMD10,STAT1,PSMB9,PSMB8	0.00049	0.0449	Tumor necrosis factor-mediated signaling pathway	1.3477536589966768	0.9030899869919435	1.217142834371653
Process	GO:0050793	26	2648	9606	PSME2,PSMD10,EIF2AK2,PML,ERAP1,F2,STAT2,WASHC5,LIMS2,OAS2,SP100,JAK1,WARS,STAT1,CENPF,DDR2,GBP1,EPHB2,PSMB9,PSMB8,AGRN,ISG15,IRF7,SERPINB7,HLA-B,NR2C2	PSME2,PSMD10,EIF2AK2,PML,ERAP1,F2,STAT2,KIAA0196,LIMS2,OAS2,SP100,JAK1,WARS,STAT1,CENPF,DDR2,GBP1,EPHB2,PSMB9,PSMB8,AGRN,ISG15,IRF7,SERPINB7,HLA-B,NR2C2	0.00049	0.0453	Regulation of developmental process	1.3439017979871681	0.2930853628671368	0.3938779461208668
Process	GO:0009967	19	1654	9606	PSME2,PSMD10,EIF2AK2,NECTIN2,TRIM21,PML,FABP5,F2,TRIM25,LIMS2,MLLT11,IFIT5,EPHB2,PSMB9,PSMB8,CCDC22,IRF7,PARP14,ATP2C1	PSME2,PSMD10,EIF2AK2,PVRL2,TRIM21,PML,FABP5,F2,TRIM25,LIMS2,MLLT11,IFIT5,EPHB2,PSMB9,PSMB8,CCDC22,IRF7,PARP14,ATP2C1	0.00054	0.0485	Positive regulation of signal transduction	1.3142582613977363	0.36124809140028225	0.47477328853698547
Component	GO:0043226	93	13515	9606	PCK2,PSME2,PSMD10,LAP3,OAS3,EIF2AK2,NMI,APOL2,NECTIN2,EMC8,TRIM21,PHC2,OASL,SP110,LGALS3BP,SAMHD1,IFIH1,PML,LPCAT1,NSMCE2,OGFR,ANO10,DTX3L,ERAP1,FABP5,COX11,F2,NSD3,STAT2,WASHC5,OS9,BBX,SLC25A22,HBA1,TRIM25,PARP10,LIMS2,EHD3,MX2,SYNM,OAS2,SP100,JAK1,DNAJB12,TAP1,WARS,GRAMD1C,SLC25A29,STAT1,XAF1,COL6A1,MPHOSPH8,CENPF,SLC30A1,QSOX1,DDR2,IFI16,MLLT11,GBP1,IFIT5,IFIT3,EPHB2,SLC38A10,PSMB9,PSMB8,ECE1,TAP2,SKIV2L,CCDC22,HLA-C,DNAJC1,AGRN,ISG15,DDX58,SAMD9,RCL1,GPR155,KIF20A,IRF7,MX1,IFITM3,CRELD2,IFI35,SP140L,CALCOCO2,HLA-B,TAPBP,VPS52,HELZ2,PARP14,SSBP1,ATP2C1,NR2C2	PCK2,PSME2,PSMD10,LAP3,OAS3,EIF2AK2,NMI,APOL2,PVRL2,EMC8,TRIM21,PHC2,OASL,SP110,LGALS3BP,SAMHD1,IFIH1,PML,LPCAT1,NSMCE2,OGFR,ANO10,DTX3L,ERAP1,FABP5,COX11,F2,WHSC1L1,STAT2,KIAA0196,OS9,BBX,SLC25A22,HBA1,TRIM25,PARP10,LIMS2,EHD3,MX2,SYNM,OAS2,SP100,JAK1,DNAJB12,TAP1,WARS,GRAMD1C,SLC25A29,STAT1,XAF1,COL6A1,MPHOSPH8,CENPF,SLC30A1,QSOX1,DDR2,IFI16,MLLT11,GBP1,IFIT5,IFIT3,EPHB2,SLC38A10,PSMB9,PSMB8,ECE1,TAP2,SKIV2L,CCDC22,HLA-C,DNAJC1,AGRN,ISG15,DDX58,SAMD9,RCL1,GPR155,KIF20A,IRF7,MX1,IFITM3,CRELD2,IFI35,SP140L,CALCOCO2,HLA-B,TAPBP,VPS52,HELZ2,PARP14,SSBP1,ATP2C1,NR2C2	2.67e-10	4.54e-07	Organelle	6.342944147142896	0.13869689418317205	0.8797466531860487
Component	GO:0043227	89	12427	9606	PCK2,PSME2,PSMD10,LAP3,OAS3,EIF2AK2,NMI,APOL2,NECTIN2,EMC8,TRIM21,PHC2,OASL,SP110,LGALS3BP,SAMHD1,IFIH1,PML,LPCAT1,NSMCE2,OGFR,ANO10,DTX3L,ERAP1,FABP5,COX11,F2,NSD3,STAT2,WASHC5,OS9,BBX,SLC25A22,HBA1,TRIM25,PARP10,LIMS2,EHD3,MX2,OAS2,SP100,JAK1,DNAJB12,TAP1,WARS,GRAMD1C,SLC25A29,STAT1,XAF1,COL6A1,MPHOSPH8,CENPF,SLC30A1,QSOX1,IFI16,MLLT11,GBP1,IFIT3,EPHB2,SLC38A10,PSMB9,PSMB8,ECE1,TAP2,SKIV2L,CCDC22,HLA-C,DNAJC1,AGRN,ISG15,SAMD9,RCL1,GPR155,KIF20A,IRF7,MX1,IFITM3,CRELD2,IFI35,SP140L,CALCOCO2,HLA-B,TAPBP,VPS52,HELZ2,PARP14,SSBP1,ATP2C1,NR2C2	PCK2,PSME2,PSMD10,LAP3,OAS3,EIF2AK2,NMI,APOL2,PVRL2,EMC8,TRIM21,PHC2,OASL,SP110,LGALS3BP,SAMHD1,IFIH1,PML,LPCAT1,NSMCE2,OGFR,ANO10,DTX3L,ERAP1,FABP5,COX11,F2,WHSC1L1,STAT2,KIAA0196,OS9,BBX,SLC25A22,HBA1,TRIM25,PARP10,LIMS2,EHD3,MX2,OAS2,SP100,JAK1,DNAJB12,TAP1,WARS,GRAMD1C,SLC25A29,STAT1,XAF1,COL6A1,MPHOSPH8,CENPF,SLC30A1,QSOX1,IFI16,MLLT11,GBP1,IFIT3,EPHB2,SLC38A10,PSMB9,PSMB8,ECE1,TAP2,SKIV2L,CCDC22,HLA-C,DNAJC1,AGRN,ISG15,SAMD9,RCL1,GPR155,KIF20A,IRF7,MX1,IFITM3,CRELD2,IFI35,SP140L,CALCOCO2,HLA-B,TAPBP,VPS52,HELZ2,PARP14,SSBP1,ATP2C1,NR2C2	6.71e-10	4.54e-07	Membrane-bounded organelle	6.342944147142896	0.15605370397275967	0.989839928253986
Component	GO:0043231	83	10761	9606	PCK2,PSME2,PSMD10,LAP3,OAS3,EIF2AK2,NMI,EMC8,TRIM21,PHC2,OASL,SP110,SAMHD1,IFIH1,PML,LPCAT1,NSMCE2,OGFR,ANO10,DTX3L,ERAP1,FABP5,COX11,F2,NSD3,STAT2,WASHC5,OS9,BBX,SLC25A22,TRIM25,PARP10,LIMS2,EHD3,MX2,OAS2,SP100,JAK1,DNAJB12,TAP1,WARS,SLC25A29,STAT1,XAF1,COL6A1,MPHOSPH8,CENPF,SLC30A1,QSOX1,IFI16,MLLT11,GBP1,IFIT3,EPHB2,SLC38A10,PSMB9,PSMB8,ECE1,TAP2,SKIV2L,CCDC22,HLA-C,DNAJC1,AGRN,ISG15,SAMD9,RCL1,KIF20A,IRF7,MX1,IFITM3,CRELD2,IFI35,SP140L,CALCOCO2,HLA-B,TAPBP,VPS52,HELZ2,PARP14,SSBP1,ATP2C1,NR2C2	PCK2,PSME2,PSMD10,LAP3,OAS3,EIF2AK2,NMI,EMC8,TRIM21,PHC2,OASL,SP110,SAMHD1,IFIH1,PML,LPCAT1,NSMCE2,OGFR,ANO10,DTX3L,ERAP1,FABP5,COX11,F2,WHSC1L1,STAT2,KIAA0196,OS9,BBX,SLC25A22,TRIM25,PARP10,LIMS2,EHD3,MX2,OAS2,SP100,JAK1,DNAJB12,TAP1,WARS,SLC25A29,STAT1,XAF1,COL6A1,MPHOSPH8,CENPF,SLC30A1,QSOX1,IFI16,MLLT11,GBP1,IFIT3,EPHB2,SLC38A10,PSMB9,PSMB8,ECE1,TAP2,SKIV2L,CCDC22,HLA-C,DNAJC1,AGRN,ISG15,SAMD9,RCL1,KIF20A,IRF7,MX1,IFITM3,CRELD2,IFI35,SP140L,CALCOCO2,HLA-B,TAPBP,VPS52,HELZ2,PARP14,SSBP1,ATP2C1,NR2C2	4.49e-10	4.54e-07	Intracellular membrane-bounded organelle	6.342944147142896	0.1882554566444261	1.1940938468904758
Component	GO:0043229	89	12528	9606	PCK2,PSME2,PSMD10,LAP3,OAS3,EIF2AK2,NMI,EMC8,TRIM21,PHC2,OASL,SP110,LGALS3BP,SAMHD1,IFIH1,PML,LPCAT1,NSMCE2,OGFR,ANO10,DTX3L,ERAP1,FABP5,COX11,F2,NSD3,STAT2,WASHC5,OS9,BBX,SLC25A22,HBA1,TRIM25,PARP10,LIMS2,EHD3,MX2,SYNM,OAS2,SP100,JAK1,DNAJB12,TAP1,WARS,SLC25A29,STAT1,XAF1,COL6A1,MPHOSPH8,CENPF,SLC30A1,QSOX1,DDR2,IFI16,MLLT11,GBP1,IFIT5,IFIT3,EPHB2,SLC38A10,PSMB9,PSMB8,ECE1,TAP2,SKIV2L,CCDC22,HLA-C,DNAJC1,AGRN,ISG15,DDX58,SAMD9,RCL1,KIF20A,IRF7,MX1,IFITM3,CRELD2,IFI35,SP140L,CALCOCO2,HLA-B,TAPBP,VPS52,HELZ2,PARP14,SSBP1,ATP2C1,NR2C2	PCK2,PSME2,PSMD10,LAP3,OAS3,EIF2AK2,NMI,EMC8,TRIM21,PHC2,OASL,SP110,LGALS3BP,SAMHD1,IFIH1,PML,LPCAT1,NSMCE2,OGFR,ANO10,DTX3L,ERAP1,FABP5,COX11,F2,WHSC1L1,STAT2,KIAA0196,OS9,BBX,SLC25A22,HBA1,TRIM25,PARP10,LIMS2,EHD3,MX2,SYNM,OAS2,SP100,JAK1,DNAJB12,TAP1,WARS,SLC25A29,STAT1,XAF1,COL6A1,MPHOSPH8,CENPF,SLC30A1,QSOX1,DDR2,IFI16,MLLT11,GBP1,IFIT5,IFIT3,EPHB2,SLC38A10,PSMB9,PSMB8,ECE1,TAP2,SKIV2L,CCDC22,HLA-C,DNAJC1,AGRN,ISG15,DDX58,SAMD9,RCL1,KIF20A,IRF7,MX1,IFITM3,CRELD2,IFI35,SP140L,CALCOCO2,HLA-B,TAPBP,VPS52,HELZ2,PARP14,SSBP1,ATP2C1,NR2C2	1.22e-09	5.16e-07	Intracellular organelle	6.287350298372789	0.15253825759502584	0.9590614594033511
Component	GO:0005829	54	5193	9606	PCK2,PSME2,PSMD10,LAP3,OAS3,EIF2AK2,NMI,EMC8,TRIM21,OASL,IFIH1,HERC5,PML,DTX3L,ERAP1,FABP5,STAT2,WASHC5,BBX,HBA1,TRIM25,PARP10,LIMS2,EHD3,MX2,OAS2,JAK1,WARS,STAT1,XAF1,MPHOSPH8,CENPF,IFI16,MLLT11,GBP1,IFIT5,IFIT1,IFIT3,EPHB2,PSMB9,PSMB8,SKIV2L,CCDC22,AGRN,ISG15,DDX58,SAMD9,DNAJA4,IRF7,MX1,IFI35,CALCOCO2,VPS52,PARP14	PCK2,PSME2,PSMD10,LAP3,OAS3,EIF2AK2,NMI,EMC8,TRIM21,OASL,IFIH1,HERC5,PML,DTX3L,ERAP1,FABP5,STAT2,KIAA0196,BBX,HBA1,TRIM25,PARP10,LIMS2,EHD3,MX2,OAS2,JAK1,WARS,STAT1,XAF1,MPHOSPH8,CENPF,IFI16,MLLT11,GBP1,IFIT5,IFIT1,IFIT3,EPHB2,PSMB9,PSMB8,SKIV2L,CCDC22,AGRN,ISG15,DDX58,SAMD9,DNAJA4,IRF7,MX1,IFI35,CALCOCO2,VPS52,PARP14	2.37e-09	8.07e-07	Cytosol	6.09312646527793	0.3180054328918934	1.9376473192557604
Component	GO:0005622	93	14276	9606	PCK2,PSME2,PSMD10,LAP3,OAS3,EIF2AK2,NMI,EMC8,TRIM21,PHC2,OASL,SP110,LGALS3BP,SAMHD1,IFIH1,HERC5,PML,LPCAT1,NSMCE2,OGFR,ANO10,DTX3L,ERAP1,FABP5,COX11,F2,NSD3,STAT2,WASHC5,OS9,BBX,SLC25A22,HBA1,TRIM25,PARP10,LIMS2,EHD3,MX2,SYNM,OAS2,SP100,JAK1,DNAJB12,TAP1,WARS,SLC25A29,STAT1,XAF1,COL6A1,MPHOSPH8,CENPF,SLC30A1,QSOX1,DDR2,IFI16,MLLT11,GBP1,IFIT5,IFIT1,IFIT3,EPHB2,SLC38A10,PSMB9,PSMB8,ECE1,TAP2,SKIV2L,CCDC22,HLA-C,DNAJC1,AGRN,ISG15,DDX58,SAMD9,RCL1,DNAJA4,KIF20A,IRF7,SERPINB7,MX1,IFITM3,CRELD2,IFI35,SP140L,CALCOCO2,HLA-B,TAPBP,VPS52,HELZ2,PARP14,SSBP1,ATP2C1,NR2C2	PCK2,PSME2,PSMD10,LAP3,OAS3,EIF2AK2,NMI,EMC8,TRIM21,PHC2,OASL,SP110,LGALS3BP,SAMHD1,IFIH1,HERC5,PML,LPCAT1,NSMCE2,OGFR,ANO10,DTX3L,ERAP1,FABP5,COX11,F2,WHSC1L1,STAT2,KIAA0196,OS9,BBX,SLC25A22,HBA1,TRIM25,PARP10,LIMS2,EHD3,MX2,SYNM,OAS2,SP100,JAK1,DNAJB12,TAP1,WARS,SLC25A29,STAT1,XAF1,COL6A1,MPHOSPH8,CENPF,SLC30A1,QSOX1,DDR2,IFI16,MLLT11,GBP1,IFIT5,IFIT1,IFIT3,EPHB2,SLC38A10,PSMB9,PSMB8,ECE1,TAP2,SKIV2L,CCDC22,HLA-C,DNAJC1,AGRN,ISG15,DDX58,SAMD9,RCL1,DNAJA4,KIF20A,IRF7,SERPINB7,MX1,IFITM3,CRELD2,IFI35,SP140L,CALCOCO2,HLA-B,TAPBP,VPS52,HELZ2,PARP14,SSBP1,ATP2C1,NR2C2	2.25e-08	5.87e-06	Intracellular	5.231361898752385	0.11490640493429351	0.6011169886958762
Component	GO:0005737	83	11428	9606	PCK2,PSME2,PSMD10,LAP3,OAS3,EIF2AK2,NMI,EMC8,TRIM21,OASL,LGALS3BP,IFIH1,HERC5,PML,LPCAT1,OGFR,DTX3L,ERAP1,FABP5,COX11,F2,STAT2,WASHC5,OS9,BBX,SLC25A22,HBA1,TRIM25,PARP10,LIMS2,EHD3,MX2,SYNM,OAS2,SP100,JAK1,DNAJB12,TAP1,WARS,SLC25A29,STAT1,XAF1,COL6A1,MPHOSPH8,CENPF,SLC30A1,QSOX1,IFI16,MLLT11,GBP1,IFIT5,IFIT1,IFIT3,EPHB2,SLC38A10,PSMB9,PSMB8,ECE1,TAP2,SKIV2L,CCDC22,HLA-C,DNAJC1,AGRN,ISG15,DDX58,SAMD9,DNAJA4,KIF20A,IRF7,SERPINB7,MX1,IFITM3,CRELD2,IFI35,CALCOCO2,HLA-B,TAPBP,VPS52,HELZ2,PARP14,SSBP1,ATP2C1	PCK2,PSME2,PSMD10,LAP3,OAS3,EIF2AK2,NMI,EMC8,TRIM21,OASL,LGALS3BP,IFIH1,HERC5,PML,LPCAT1,OGFR,DTX3L,ERAP1,FABP5,COX11,F2,STAT2,KIAA0196,OS9,BBX,SLC25A22,HBA1,TRIM25,PARP10,LIMS2,EHD3,MX2,SYNM,OAS2,SP100,JAK1,DNAJB12,TAP1,WARS,SLC25A29,STAT1,XAF1,COL6A1,MPHOSPH8,CENPF,SLC30A1,QSOX1,IFI16,MLLT11,GBP1,IFIT5,IFIT1,IFIT3,EPHB2,SLC38A10,PSMB9,PSMB8,ECE1,TAP2,SKIV2L,CCDC22,HLA-C,DNAJC1,AGRN,ISG15,DDX58,SAMD9,DNAJA4,KIF20A,IRF7,SERPINB7,MX1,IFITM3,CRELD2,IFI35,CALCOCO2,HLA-B,TAPBP,VPS52,HELZ2,PARP14,SSBP1,ATP2C1	2.07e-08	5.87e-06	Cytoplasm	5.231361898752385	0.1621378563293497	0.8482018039467484
Component	GO:0005654	39	3973	9606	PSME2,PSMD10,LAP3,OAS3,NMI,TRIM21,PHC2,OASL,SP110,SAMHD1,PML,NSMCE2,DTX3L,FABP5,NSD3,STAT2,WASHC5,BBX,TRIM25,OAS2,SP100,STAT1,XAF1,MPHOSPH8,CENPF,IFI16,MLLT11,EPHB2,PSMB9,PSMB8,TAP2,CCDC22,ISG15,RCL1,KIF20A,IRF7,CALCOCO2,HELZ2,NR2C2	PSME2,PSMD10,LAP3,OAS3,NMI,TRIM21,PHC2,OASL,SP110,SAMHD1,PML,NSMCE2,DTX3L,FABP5,WHSC1L1,STAT2,KIAA0196,BBX,TRIM25,OAS2,SP100,STAT1,XAF1,MPHOSPH8,CENPF,IFI16,MLLT11,EPHB2,PSMB9,PSMB8,TAP2,CCDC22,ISG15,RCL1,KIF20A,IRF7,CALCOCO2,HELZ2,NR2C2	8.5e-06	0.0018	Nucleoplasm	2.744727494896694	0.2929760376351175	0.8041393858429955
Component	GO:0005634	58	7390	9606	PSME2,PSMD10,LAP3,OAS3,EIF2AK2,NMI,EMC8,TRIM21,PHC2,OASL,SP110,SAMHD1,IFIH1,PML,NSMCE2,OGFR,DTX3L,FABP5,NSD3,STAT2,WASHC5,BBX,TRIM25,PARP10,LIMS2,EHD3,MX2,OAS2,SP100,JAK1,DNAJB12,WARS,STAT1,XAF1,MPHOSPH8,CENPF,SLC30A1,IFI16,MLLT11,EPHB2,PSMB9,PSMB8,TAP2,SKIV2L,CCDC22,DNAJC1,ISG15,RCL1,KIF20A,IRF7,MX1,IFI35,SP140L,CALCOCO2,HELZ2,PARP14,SSBP1,NR2C2	PSME2,PSMD10,LAP3,OAS3,EIF2AK2,NMI,EMC8,TRIM21,PHC2,OASL,SP110,SAMHD1,IFIH1,PML,NSMCE2,OGFR,DTX3L,FABP5,WHSC1L1,STAT2,KIAA0196,BBX,TRIM25,PARP10,LIMS2,EHD3,MX2,OAS2,SP100,JAK1,DNAJB12,WARS,STAT1,XAF1,MPHOSPH8,CENPF,SLC30A1,IFI16,MLLT11,EPHB2,PSMB9,PSMB8,TAP2,SKIV2L,CCDC22,DNAJC1,ISG15,RCL1,KIF20A,IRF7,MX1,IFI35,SP140L,CALCOCO2,HELZ2,PARP14,SSBP1,NR2C2	1.48e-05	0.002	Nucleus	2.6989700043360187	0.19581355083209273	0.5284949001383445
Component	GO:0042824	3	7	9606	TAP1,TAP2,TAPBP	TAP1,TAP2,TAPBP	1.4e-05	0.002	MHC class I peptide loading complex	2.6989700043360187	1.9330532103693867	5.217252631572419
